Order ID,CustomerID,Amount,Profit,Quantity ordered new,Product Category,Product Sub-Category,Payment Mode,Order Date,Month,MonthName,DateInText,Customer Name,State or Province,City,Gender,Gender.1,Gender.2
88569,2834,42.56,19.57,7,Office Supplies,Pens & Art Supplies,Credit Card,2015-02-12,2,Feb,02/12/2015,Sarah Ramsey,New York,Syracuse,F,0,FEMALE
88568,8264,305.88,98.12,6,Furniture,Office Furnishings,Credit Card,2015-02-12,2,Feb,02/12/2015,Sarah Ramsey,New York,Syracuse,M,1,MALE
88569,8363,258.7,107.11,13,Office Supplies,Appliances,Credit Card,2015-05-15,5,May,05/15/2015,Laurie Hanna,Montana,Helena,M,1,MALE
88569,4556,70.56,-216.154,21,Office Supplies,Binders and Binder Accessories,Credit Card,2015-05-21,5,May,05/21/2015,Jim Rodgers,Montana,Missoula,M,1,MALE
88571,5243,5.04,-6.6096,4,Office Supplies,Rubber Bands,Credit Card,2015-05-15,5,May,05/15/2015,Tony Wilkins Winters,New York,New York City,F,0,FEMALE
88570,5654,50.88,-89.217,12,Office Supplies,Binders and Binder Accessories,Credit Card,2015-05-21,5,May,05/21/2015,Tony Wilkins Winters,New York,New York City,M,1,MALE
88571,2357,38.72,1.2236,22,Office Supplies,Pens & Art Supplies,Credit Card,2015-05-21,5,May,05/21/2015,Tony Wilkins Winters,New York,New York City,M,1,MALE
88571,7876,574.54,4.3148,23,Office Supplies,Storage & Organization,Credit Card,2015-01-28,1,Jan,01/28/2015,Edna Thomas,California,Laguna Niguel,M,1,MALE
88571,5265,71.98,-125.83296,2,Technology,Telephones and Communication,Credit Card,2015-01-28,1,Jan,01/28/2015,Edna Thomas,California,Laguna Niguel,F,0,FEMALE
90674,1573,255.6,122.21,18,Furniture,Office Furnishings,Credit Card,2015-05-02,5,May,05/02/2015,Guy Gallagher,California,Lakewood,M,1,MALE
90675,4663,77.76,-11.1332,12,Office Supplies,Paper,Credit Card,2015-05-12,5,May,05/12/2015,Gwendolyn F Tyson,Minnesota,Prior Lake,F,0,FEMALE
91194,2583,291.8,201.7353,10,Furniture,Office Furnishings,Credit Card,2015-05-12,5,May,05/12/2015,Gwendolyn F Tyson,Minnesota,Prior Lake,M,1,MALE
91194,8372,647.84,-684.78,8,Office Supplies,Storage & Organization,Credit Card,2015-04-08,4,Apr,04/08/2015,Timothy Reese,New York,Smithtown,M,1,MALE
91195,6458,129.60000000000002,-237.47,20,Office Supplies,Paper,Credit Card,2015-05-28,5,May,05/28/2015,Timothy Reese,New York,Smithtown,M,1,MALE
91195,2834,4193.4,-2946.051,12,Furniture,Tables,Credit Card,2015-02-12,2,Feb,02/12/2015,Sarah Ramsey,New York,Syracuse,F,0,FEMALE
90577,8264,28.4,21.5556,2,Furniture,Office Furnishings,Credit Card,2015-02-12,2,Feb,02/12/2015,Sarah Ramsey,New York,Syracuse,M,1,MALE
90578,4556,71.28,-239.315,12,Office Supplies,Binders and Binder Accessories,Credit Card,2015-05-21,5,May,05/21/2015,Jim Rodgers,Montana,Missoula,M,1,MALE
90578,5243,116.64000000000001,-33.31,18,Office Supplies,Paper,Credit Card,2015-05-15,5,May,05/15/2015,Tony Wilkins Winters,New York,New York City,F,0,FEMALE
89059,5654,78.66,-74.47959999999999,18,Office Supplies,Appliances,Credit Card,2015-05-21,5,May,05/21/2015,Tony Wilkins Winters,New York,New York City,M,1,MALE
89059,2357,623.96,-232.22056000000003,4,Technology,Telephones and Communication,Credit Card,2015-05-21,5,May,05/21/2015,Tony Wilkins Winters,New York,New York City,M,1,MALE
86153,7876,28.4,18.6438,5,Office Supplies,Envelopes,Credit Card,2015-01-28,1,Jan,01/28/2015,Edna Thomas,California,Laguna Niguel,M,1,MALE
86153,5265,22.84,-31.24,1,Office Supplies,Paper,Credit Card,2015-01-28,1,Jan,01/28/2015,Edna Thomas,California,Laguna Niguel,F,0,FEMALE
89537,1573,1065.18,55.888000000000034,41,Furniture,Chairs & Chairmats,Credit Card,2015-05-02,5,May,05/02/2015,Guy Gallagher,California,Lakewood,M,1,MALE
89536,7356,19.91,1.3224,11,Furniture,Chairs & Chairmats,Credit Card,2015-02-22,2,Feb,02/22/2015,Matthew Berman,Oregon,Grants Pass,M,1,MALE
89536,3445,755.9399999999999,455.42069999999995,6,Technology,Telephones and Communication,Credit Card,2015-03-27,3,Mar,03/27/2015,Matthew Berman,Oregon,Grants Pass,M,1,MALE
14596,6735,200.16,29.332,24,Furniture,Office Furnishings,Credit Card,2015-01-20,1,Jan,01/20/2015,Matthew Berman,Oregon,Grants Pass,F,0,FEMALE
14596,8845,62.31999999999999,-86.0,19,Office Supplies,Pens & Art Supplies,Credit Card,2015-03-12,3,Mar,03/12/2015,Matthew Berman,Oregon,Grants Pass,M,1,MALE
38529,4568,43.31999999999999,-0.49,38,Office Supplies,Rubber Bands,Credit Card,2015-06-15,6,Jun,06/15/2015,Ricky Hensley,Oregon,Gresham,M,1,MALE
90166,2834,50.04,34.3482,6,Furniture,Office Furnishings,Credit Card,2015-02-12,2,Feb,02/12/2015,Sarah Ramsey,New York,Syracuse,F,0,FEMALE
90166,8264,16.4,-66.65,5,Office Supplies,Pens & Art Supplies,Credit Card,2015-02-12,2,Feb,02/12/2015,Sarah Ramsey,New York,Syracuse,M,1,MALE
90167,8363,527.78,35.955,11,Technology,Computer Peripherals,Credit Card,2015-05-15,5,May,05/15/2015,Laurie Hanna,Montana,Helena,M,1,MALE
33635,4556,545.8199999999999,-173.0952,6,Technology,Office Machines,Credit Card,2015-05-21,5,May,05/21/2015,Jim Rodgers,Montana,Missoula,M,1,MALE
33635,5243,101.7,-96.16,5,Office Supplies,Storage & Organization,Credit Card,2015-05-15,5,May,05/15/2015,Tony Wilkins Winters,New York,New York City,F,0,FEMALE
9606,5654,588.91,263.4,47,Office Supplies,Labels,Credit Card,2015-05-21,5,May,05/21/2015,Tony Wilkins Winters,New York,New York City,M,1,MALE
9606,2357,227.92,37.31,44,Office Supplies,Paper,Credit Card,2015-05-21,5,May,05/21/2015,Tony Wilkins Winters,New York,New York City,M,1,MALE
86263,7876,181.94,-173.0952,2,Technology,Office Machines,Credit Card,2015-01-28,1,Jan,01/28/2015,Edna Thomas,California,Laguna Niguel,M,1,MALE
86263,5265,20.34,-96.16,1,Office Supplies,Storage & Organization,Credit Card,2015-01-28,1,Jan,01/28/2015,Edna Thomas,California,Laguna Niguel,F,0,FEMALE
86264,1573,150.35999999999999,104.7213,12,Office Supplies,Labels,Credit Card,2015-05-02,5,May,05/02/2015,Guy Gallagher,California,Lakewood,M,1,MALE
86264,4666,56.98,37.31,11,Office Supplies,Paper,Credit Card,2015-05-12,5,May,05/12/2015,Gwendolyn F Tyson,Minnesota,Prior Lake,M,1,MALE
90806,4663,107.64000000000001,80.67479999999999,18,Office Supplies,Binders and Binder Accessories,Credit Card,2015-05-12,5,May,05/12/2015,Gwendolyn F Tyson,Minnesota,Prior Lake,F,0,FEMALE
86459,2583,179.95000000000002,114.3165,5,Technology,Telephones and Communication,Credit Card,2015-05-12,5,May,05/12/2015,Gwendolyn F Tyson,Minnesota,Prior Lake,M,1,MALE
86460,8372,31.200000000000003,1107.408,12,Office Supplies,Pens & Art Supplies,Credit Card,2015-04-08,4,Apr,04/08/2015,Timothy Reese,New York,Smithtown,M,1,MALE
90187,6458,79.2,-149.212,15,Office Supplies,Paper,Credit Card,2015-05-28,5,May,05/28/2015,Timothy Reese,New York,Smithtown,M,1,MALE
90185,2834,15.28,-21.018,2,Office Supplies,Paper,Credit Card,2015-02-12,2,Feb,02/12/2015,Sarah Ramsey,New York,Syracuse,F,0,FEMALE
90185,8264,2187.5,-655.5298750000001,10,Furniture,Tables,Credit Card,2015-02-12,2,Feb,02/12/2015,Sarah Ramsey,New York,Syracuse,M,1,MALE
90186,8363,478.08,354.32879999999994,8,Office Supplies,Storage & Organization,Credit Card,2015-05-15,5,May,05/15/2015,Laurie Hanna,Montana,Helena,M,1,MALE
86356,4556,350.98,-489.4156,1,Furniture,Chairs & Chairmats,Credit Card,2015-05-21,5,May,05/21/2015,Jim Rodgers,Montana,Missoula,M,1,MALE
86357,5243,484.65000000000003,35.31,3,Office Supplies,Storage & Organization,Credit Card,2015-05-15,5,May,05/15/2015,Tony Wilkins Winters,New York,New York City,F,0,FEMALE
90492,5654,71.02,6.11,2,Office Supplies,Storage & Organization,Credit Card,2015-05-21,5,May,05/21/2015,Tony Wilkins Winters,New York,New York City,M,1,MALE
90493,2357,2267.46,187.41200000000026,39,Furniture,Bookcases,Credit Card,2015-05-21,5,May,05/21/2015,Tony Wilkins Winters,New York,New York City,M,1,MALE
90492,7876,50.04,-6.34,6,Office Supplies,"Scissors, Rulers and Trimmers",Credit Card,2015-01-28,1,Jan,01/28/2015,Edna Thomas,California,Laguna Niguel,M,1,MALE
90491,5265,143.82,92.72219999999999,9,Technology,Computer Peripherals,Credit Card,2015-01-28,1,Jan,01/28/2015,Edna Thomas,California,Laguna Niguel,F,0,FEMALE
90492,1573,72.35999999999999,-160.2755,9,Office Supplies,Binders and Binder Accessories,Credit Card,2015-05-02,5,May,05/02/2015,Guy Gallagher,California,Lakewood,M,1,MALE
87135,4663,923.8599999999999,396.972,14,Technology,Telephones and Communication,Credit Card,2015-05-12,5,May,05/12/2015,Gwendolyn F Tyson,Minnesota,Prior Lake,F,0,FEMALE
87134,2583,15.260000000000002,-7.04,7,Office Supplies,Rubber Bands,Credit Card,2015-05-12,5,May,05/12/2015,Gwendolyn F Tyson,Minnesota,Prior Lake,M,1,MALE
87134,8372,1709.8,538.52,10,Furniture,Bookcases,Credit Card,2015-04-08,4,Apr,04/08/2015,Timothy Reese,New York,Smithtown,M,1,MALE
90588,6458,6.04,-4.14,1,Office Supplies,Paper,Credit Card,2015-05-28,5,May,05/28/2015,Timothy Reese,New York,Smithtown,M,1,MALE
90589,2834,101.66000000000001,-31.885,17,Office Supplies,Paper,Credit Card,2015-02-12,2,Feb,02/12/2015,Sarah Ramsey,New York,Syracuse,F,0,FEMALE
90589,8264,197.96999999999997,-95.21050000000001,3,Technology,Telephones and Communication,Credit Card,2015-02-12,2,Feb,02/12/2015,Sarah Ramsey,New York,Syracuse,M,1,MALE
90844,8363,403.92,-193.58,4,Furniture,Bookcases,Credit Card,2015-05-15,5,May,05/15/2015,Laurie Hanna,Montana,Helena,M,1,MALE
86567,4556,95.22,-4.300999999999994,3,Office Supplies,Binders and Binder Accessories,Credit Card,2015-05-21,5,May,05/21/2015,Jim Rodgers,Montana,Missoula,M,1,MALE
86566,5243,1819.6000000000001,-1570.32,20,Furniture,Office Furnishings,Credit Card,2015-05-15,5,May,05/15/2015,Tony Wilkins Winters,New York,New York City,F,0,FEMALE
86565,5654,71.0,27.23,5,Furniture,Office Furnishings,Credit Card,2015-05-21,5,May,05/21/2015,Tony Wilkins Winters,New York,New York City,M,1,MALE
9285,2357,122.94,-19.099200000000003,3,Office Supplies,Binders and Binder Accessories,Credit Card,2015-05-21,5,May,05/21/2015,Tony Wilkins Winters,New York,New York City,M,1,MALE
8257,7876,864.72,373.67,18,Office Supplies,Paper,Credit Card,2015-01-28,1,Jan,01/28/2015,Edna Thomas,California,Laguna Niguel,M,1,MALE
89083,5265,40.98,-14.80188,1,Office Supplies,Binders and Binder Accessories,Credit Card,2015-01-28,1,Jan,01/28/2015,Edna Thomas,California,Laguna Niguel,F,0,FEMALE
89084,1573,1500.97,-2561.3235,1,Technology,Office Machines,Credit Card,2015-05-02,5,May,05/02/2015,Guy Gallagher,California,Lakewood,M,1,MALE
89084,7356,240.2,168.91889999999998,5,Office Supplies,Paper,Credit Card,2015-02-22,2,Feb,02/22/2015,Matthew Berman,Oregon,Grants Pass,M,1,MALE
89084,3445,4.28,-6.2,1,Office Supplies,Pens & Art Supplies,Credit Card,2015-03-27,3,Mar,03/27/2015,Matthew Berman,Oregon,Grants Pass,M,1,MALE
90771,6735,29.24,19.0647,4,Office Supplies,Labels,Credit Card,2015-01-20,1,Jan,01/20/2015,Matthew Berman,Oregon,Grants Pass,F,0,FEMALE
90771,8845,33.5,10.56,5,Office Supplies,Pens & Art Supplies,Credit Card,2015-03-12,3,Mar,03/12/2015,Matthew Berman,Oregon,Grants Pass,M,1,MALE
91581,4568,1163.6,837.6806999999999,8,Technology,Office Machines,Credit Card,2015-06-15,6,Jun,06/15/2015,Ricky Hensley,Oregon,Gresham,M,1,MALE
89401,2834,2.94,-4.2,1,Office Supplies,Pens & Art Supplies,Credit Card,2015-02-12,2,Feb,02/12/2015,Sarah Ramsey,New York,Syracuse,F,0,FEMALE
89402,8264,124.49,-44.1636,1,Furniture,Tables,Credit Card,2015-02-12,2,Feb,02/12/2015,Sarah Ramsey,New York,Syracuse,M,1,MALE
17636,8363,5.88,-4.2,2,Office Supplies,Pens & Art Supplies,Credit Card,2015-05-15,5,May,05/15/2015,Laurie Hanna,Montana,Helena,M,1,MALE
86173,4556,1367.84,-102.662,8,Furniture,Bookcases,Credit Card,2015-05-21,5,May,05/21/2015,Jim Rodgers,Montana,Missoula,M,1,MALE
87259,5243,569.96,-116.584,2,Furniture,Chairs & Chairmats,Credit Card,2015-05-15,5,May,05/15/2015,Tony Wilkins Winters,New York,New York City,F,0,FEMALE
87259,5654,12.99,12.8961,1,Furniture,Office Furnishings,Credit Card,2015-05-21,5,May,05/21/2015,Tony Wilkins Winters,New York,New York City,M,1,MALE
87260,2357,6.66,-21.3192,3,Office Supplies,Appliances,Credit Card,2015-05-21,5,May,05/21/2015,Tony Wilkins Winters,New York,New York City,M,1,MALE
87258,7876,453.12,93.8468,12,Office Supplies,Storage & Organization,Credit Card,2015-01-28,1,Jan,01/28/2015,Edna Thomas,California,Laguna Niguel,M,1,MALE
90201,5265,3009.7000000000003,17.772,10,Technology,Computer Peripherals,Credit Card,2015-01-28,1,Jan,01/28/2015,Edna Thomas,California,Laguna Niguel,F,0,FEMALE
89432,1573,38.52,-104.57,9,Office Supplies,Paper,Credit Card,2015-05-02,5,May,05/02/2015,Guy Gallagher,California,Lakewood,M,1,MALE
89433,4663,801.96,-969.0483660000001,2,Furniture,Tables,Credit Card,2015-05-12,5,May,05/12/2015,Gwendolyn F Tyson,Minnesota,Prior Lake,F,0,FEMALE
89434,2583,68.75999999999999,4.032000000000004,9,Office Supplies,Paper,Credit Card,2015-05-12,5,May,05/12/2015,Gwendolyn F Tyson,Minnesota,Prior Lake,M,1,MALE
89431,8372,67.84,-23.6344,1,Office Supplies,Appliances,Credit Card,2015-04-08,4,Apr,04/08/2015,Timothy Reese,New York,Smithtown,M,1,MALE
89433,6458,135.57,-71.83,3,Technology,Computer Peripherals,Credit Card,2015-05-28,5,May,05/28/2015,Timothy Reese,New York,Smithtown,M,1,MALE
89433,2834,407.76,-0.7400000000000091,12,Furniture,Office Furnishings,Credit Card,2015-02-12,2,Feb,02/12/2015,Sarah Ramsey,New York,Syracuse,F,0,FEMALE
90043,8264,10.14,-3.88,1,Office Supplies,Paper,Credit Card,2015-02-12,2,Feb,02/12/2015,Sarah Ramsey,New York,Syracuse,M,1,MALE
90044,4556,942.7700000000001,551.0928,23,Office Supplies,Paper,Credit Card,2015-05-21,5,May,05/21/2015,Jim Rodgers,Montana,Missoula,M,1,MALE
88371,5243,25.2,17.5053,8,Office Supplies,Labels,Credit Card,2015-05-15,5,May,05/15/2015,Tony Wilkins Winters,New York,New York City,F,0,FEMALE
88372,5654,7713.72,818.546175,14,Furniture,Tables,Credit Card,2015-05-21,5,May,05/21/2015,Tony Wilkins Winters,New York,New York City,M,1,MALE
88387,2357,170.88,-17.15,6,Technology,Computer Peripherals,Credit Card,2015-05-21,5,May,05/21/2015,Tony Wilkins Winters,New York,New York City,M,1,MALE
88387,7876,6.24,-29.540000000000003,3,Furniture,Office Furnishings,Credit Card,2015-01-28,1,Jan,01/28/2015,Edna Thomas,California,Laguna Niguel,M,1,MALE
88387,5265,459.90000000000003,-329.784,10,Technology,Telephones and Communication,Credit Card,2015-01-28,1,Jan,01/28/2015,Edna Thomas,California,Laguna Niguel,F,0,FEMALE
88388,1573,120.01,-2.1,11,Office Supplies,Binders and Binder Accessories,Credit Card,2015-05-02,5,May,05/02/2015,Guy Gallagher,California,Lakewood,M,1,MALE
88390,7356,615.7199999999999,829.467,14,Office Supplies,Pens & Art Supplies,Credit Card,2015-02-22,2,Feb,02/22/2015,Matthew Berman,Oregon,Grants Pass,M,1,MALE
88389,3445,6.48,111.222,1,Office Supplies,Paper,Credit Card,2015-03-27,3,Mar,03/27/2015,Matthew Berman,Oregon,Grants Pass,M,1,MALE
88391,6735,681.91,22.866,19,Office Supplies,Envelopes,Credit Card,2015-01-20,1,Jan,01/20/2015,Matthew Berman,Oregon,Grants Pass,F,0,FEMALE
88391,8845,68.88,115.728,6,Office Supplies,Paper,Credit Card,2015-03-12,3,Mar,03/12/2015,Matthew Berman,Oregon,Grants Pass,M,1,MALE
88632,4568,2587.4,909.36,5,Technology,Office Machines,Credit Card,2015-06-15,6,Jun,06/15/2015,Ricky Hensley,Oregon,Gresham,M,1,MALE
88634,2834,82.6,-76.4244,20,Office Supplies,Binders and Binder Accessories,Credit Card,2015-02-12,2,Feb,02/12/2015,Sarah Ramsey,New York,Syracuse,F,0,FEMALE
88634,8264,62.720000000000006,8.732,14,Office Supplies,Envelopes,Credit Card,2015-02-12,2,Feb,02/12/2015,Sarah Ramsey,New York,Syracuse,M,1,MALE
88633,8363,624.96,442.0899,16,Office Supplies,Binders and Binder Accessories,Credit Card,2015-05-15,5,May,05/15/2015,Laurie Hanna,Montana,Helena,M,1,MALE
88633,4556,678.6,455.12399999999997,18,Office Supplies,Binders and Binder Accessories,Credit Card,2015-05-21,5,May,05/21/2015,Jim Rodgers,Montana,Missoula,M,1,MALE
89005,5243,1451.78,624.4016399999999,22,Technology,Telephones and Communication,Credit Card,2015-05-15,5,May,05/15/2015,Tony Wilkins Winters,New York,New York City,F,0,FEMALE
89008,5654,155.48000000000002,18.92200000000001,26,Technology,Computer Peripherals,Credit Card,2015-05-21,5,May,05/21/2015,Tony Wilkins Winters,New York,New York City,M,1,MALE
89008,2357,57.419999999999995,39.350699999999996,22,Office Supplies,Labels,Credit Card,2015-05-21,5,May,05/21/2015,Tony Wilkins Winters,New York,New York City,M,1,MALE
89004,7876,369.90000000000003,-229.87,5,Technology,Computer Peripherals,Credit Card,2015-01-28,1,Jan,01/28/2015,Edna Thomas,California,Laguna Niguel,M,1,MALE
89004,5265,467.82,329.9787,9,Technology,Office Machines,Credit Card,2015-01-28,1,Jan,01/28/2015,Edna Thomas,California,Laguna Niguel,F,0,FEMALE
89006,1573,92.04,30.49,13,Office Supplies,Pens & Art Supplies,Credit Card,2015-05-02,5,May,05/02/2015,Guy Gallagher,California,Lakewood,M,1,MALE
89007,4666,1662.0,1152.5276999999999,20,Technology,Computer Peripherals,Credit Card,2015-05-12,5,May,05/12/2015,Gwendolyn F Tyson,Minnesota,Prior Lake,M,1,MALE
90710,4663,125.99,-604.4060000000001,1,Technology,Telephones and Communication,Credit Card,2015-05-12,5,May,05/12/2015,Gwendolyn F Tyson,Minnesota,Prior Lake,F,0,FEMALE
90710,2583,599.9399999999999,293.66,6,Technology,Computer Peripherals,Credit Card,2015-05-12,5,May,05/12/2015,Gwendolyn F Tyson,Minnesota,Prior Lake,M,1,MALE
90641,8372,38.199999999999996,-403.18739999999997,5,Office Supplies,Paper,Credit Card,2015-04-08,4,Apr,04/08/2015,Timothy Reese,New York,Smithtown,M,1,MALE
87846,6458,335.64,-13.77,6,Technology,Computer Peripherals,Credit Card,2015-05-28,5,May,05/28/2015,Timothy Reese,New York,Smithtown,M,1,MALE
87846,2834,69.3,44.9121,11,Office Supplies,Labels,Credit Card,2015-02-12,2,Feb,02/12/2015,Sarah Ramsey,New York,Syracuse,F,0,FEMALE
87847,8264,86.52,9.33,6,Office Supplies,Appliances,Credit Card,2015-02-12,2,Feb,02/12/2015,Sarah Ramsey,New York,Syracuse,M,1,MALE
28001,8363,13010.08,2593.14,62,Furniture,Office Furnishings,Credit Card,2015-05-15,5,May,05/15/2015,Laurie Hanna,Montana,Helena,M,1,MALE
28001,4556,6217.6,1162.76,32,Furniture,Office Furnishings,Credit Card,2015-05-21,5,May,05/21/2015,Jim Rodgers,Montana,Missoula,M,1,MALE
47813,5243,601.1999999999999,-76.94,90,Office Supplies,Paper,Credit Card,2015-05-15,5,May,05/15/2015,Tony Wilkins Winters,New York,New York City,F,0,FEMALE
89389,5654,153.64,-40.0088,23,Office Supplies,Paper,Credit Card,2015-05-21,5,May,05/21/2015,Tony Wilkins Winters,New York,New York City,M,1,MALE
90069,2357,21.76,-51.704,4,Office Supplies,Binders and Binder Accessories,Credit Card,2015-05-21,5,May,05/21/2015,Tony Wilkins Winters,New York,New York City,M,1,MALE
90069,7876,211.04,144.7482,8,Office Supplies,Paper,Credit Card,2015-01-28,1,Jan,01/28/2015,Edna Thomas,California,Laguna Niguel,M,1,MALE
90069,5265,20.99,-112.189,1,Technology,Telephones and Communication,Credit Card,2015-01-28,1,Jan,01/28/2015,Edna Thomas,California,Laguna Niguel,F,0,FEMALE
58628,1573,3191.25,-445.97177625000006,23,Furniture,Tables,Credit Card,2015-05-02,5,May,05/02/2015,Guy Gallagher,California,Lakewood,M,1,MALE
57061,4663,126.0,4.1674,20,Office Supplies,Labels,Credit Card,2015-05-12,5,May,05/12/2015,Gwendolyn F Tyson,Minnesota,Prior Lake,F,0,FEMALE
91354,2583,832.5,-335.31712500000003,6,Furniture,Tables,Credit Card,2015-05-12,5,May,05/12/2015,Gwendolyn F Tyson,Minnesota,Prior Lake,M,1,MALE
91355,8372,402.84,16.021800000000013,18,Office Supplies,Binders and Binder Accessories,Credit Card,2015-04-08,4,Apr,04/08/2015,Timothy Reese,New York,Smithtown,M,1,MALE
91355,6458,53.34,38.067299999999996,3,Furniture,Office Furnishings,Credit Card,2015-05-28,5,May,05/28/2015,Timothy Reese,New York,Smithtown,M,1,MALE
88899,2834,367.77,-99.43544000000001,23,Office Supplies,Binders and Binder Accessories,Credit Card,2015-02-12,2,Feb,02/12/2015,Sarah Ramsey,New York,Syracuse,F,0,FEMALE
87109,8264,274.08,-97.28,12,Office Supplies,Paper,Credit Card,2015-02-12,2,Feb,02/12/2015,Sarah Ramsey,New York,Syracuse,M,1,MALE
87110,8363,653.54,139.61200000000002,41,Office Supplies,Pens & Art Supplies,Credit Card,2015-05-15,5,May,05/15/2015,Laurie Hanna,Montana,Helena,M,1,MALE
89631,4556,452.66999999999996,-505.76,3,Furniture,Chairs & Chairmats,Credit Card,2015-05-21,5,May,05/21/2015,Jim Rodgers,Montana,Missoula,M,1,MALE
86422,5243,211.53,152.43479999999997,11,Furniture,Office Furnishings,Credit Card,2015-05-15,5,May,05/15/2015,Tony Wilkins Winters,New York,New York City,F,0,FEMALE
88461,5654,194.6,9.862000000000009,14,Office Supplies,"Scissors, Rulers and Trimmers",Credit Card,2015-05-21,5,May,05/21/2015,Tony Wilkins Winters,New York,New York City,M,1,MALE
88460,2357,55.99,-232.991,1,Technology,Telephones and Communication,Credit Card,2015-05-21,5,May,05/21/2015,Tony Wilkins Winters,New York,New York City,M,1,MALE
86122,7876,45.839999999999996,-40.2752,6,Office Supplies,Paper,Credit Card,2015-01-28,1,Jan,01/28/2015,Edna Thomas,California,Laguna Niguel,M,1,MALE
86123,5265,27.18,-53.25,3,Office Supplies,Paper,Credit Card,2015-01-28,1,Jan,01/28/2015,Edna Thomas,California,Laguna Niguel,F,0,FEMALE
86124,1573,304.20000000000005,-159.25,10,Technology,Computer Peripherals,Credit Card,2015-05-02,5,May,05/02/2015,Guy Gallagher,California,Lakewood,M,1,MALE
